scene,i,j,pi_xyz,pj_xyz,unet_ij_tau_rms_ns,unet_ji_tau_rms_ns,unet_absdiff_tau_rms_ns,unet_valid,sionna_ij_tau_rms_ns,sionna_ji_tau_rms_ns,sionna_absdiff_tau_rms_ns,sionna_valid
random_003,20,28,"10.625,30.000,0.938","15.000,26.875,2.188",9.204044342041016,7.450902938842773,1.7531414031982422,1,12.491636276245117,15.957924842834473,3.4662885665893555,1
random_003,20,29,"10.625,30.000,0.938","6.250,3.750,0.312",10.257220268249512,12.786943435668945,2.5297231674194336,1,19.510290145874023,19.489904403686523,0.0203857421875,1
random_003,21,22,"13.750,36.875,1.562","20.000,12.500,2.188",9.769855499267578,10.246200561523438,0.4763450622558594,1,28.698829650878906,26.458789825439453,2.240039825439453,1
random_003,21,23,"13.750,36.875,1.562","34.375,35.000,0.938",10.98197078704834,11.479448318481445,0.49747753143310547,1,13.255303382873535,14.216339111328125,0.9610357284545898,1
random_003,21,24,"13.750,36.875,1.562","29.375,10.000,0.312",18.874256134033203,19.45245361328125,0.5781974792480469,1,37.36302947998047,36.50394058227539,0.8590888977050781,1
random_003,21,25,"13.750,36.875,1.562","34.375,16.875,2.188",26.583816528320312,22.438060760498047,4.145755767822266,1,19.897762298583984,32.35110855102539,12.453346252441406,1
random_003,21,26,"13.750,36.875,1.562","10.625,20.625,0.938",10.042118072509766,10.934835433959961,0.8927173614501953,1,19.272403717041016,20.613773345947266,1.34136962890625,1
random_003,21,27,"13.750,36.875,1.562","11.875,16.875,0.938",9.913179397583008,9.209074974060059,0.7041044235229492,1,19.24056053161621,17.78043556213379,1.4601249694824219,1
random_003,21,28,"13.750,36.875,1.562","15.000,26.875,2.188",10.072464942932129,9.10319709777832,0.9692678451538086,1,17.03781509399414,16.221736907958984,0.8160781860351562,1
random_003,21,29,"13.750,36.875,1.562","6.250,3.750,0.312",9.740626335144043,9.947086334228516,0.20645999908447266,1,16.186569213867188,17.54779052734375,1.3612213134765625,1
random_003,22,23,"20.000,12.500,2.188","34.375,35.000,0.938",23.789775848388672,20.902141571044922,2.88763427734375,1,33.294315338134766,35.44131088256836,2.1469955444335938,1
random_003,22,24,"20.000,12.500,2.188","29.375,10.000,0.312",13.516217231750488,13.135915756225586,0.38030147552490234,1,21.233184814453125,23.480852127075195,2.2476673126220703,1
random_003,22,25,"20.000,12.500,2.188","34.375,16.875,2.188",16.643009185791016,17.03153419494629,0.38852500915527344,1,16.964162826538086,17.760190963745117,0.7960281372070312,1
random_003,22,26,"20.000,12.500,2.188","10.625,20.625,0.938",13.25912857055664,15.392178535461426,2.133049964904785,1,22.564163208007812,21.90612030029297,0.6580429077148438,1
random_003,22,27,"20.000,12.500,2.188","11.875,16.875,0.938",16.789274215698242,15.995399475097656,0.7938747406005859,1,34.48012924194336,33.80826950073242,0.6718597412109375,1
random_003,22,28,"20.000,12.500,2.188","15.000,26.875,2.188",13.773584365844727,9.933869361877441,3.839715003967285,1,24.82168197631836,23.1083927154541,1.7132892608642578,1
random_003,22,29,"20.000,12.500,2.188","6.250,3.750,0.312",20.931455612182617,24.347227096557617,3.415771484375,1,39.41923522949219,43.40936279296875,3.9901275634765625,1
random_003,23,24,"34.375,35.000,0.938","29.375,10.000,0.312",18.355083465576172,17.070571899414062,1.2845115661621094,1,33.45874786376953,25.5488224029541,7.90992546081543,1
random_003,23,25,"34.375,35.000,0.938","34.375,16.875,2.188",9.924659729003906,11.689347267150879,1.7646875381469727,1,15.451855659484863,16.30460548400879,0.8527498245239258,1
random_003,23,26,"34.375,35.000,0.938","10.625,20.625,0.938",15.803504943847656,17.368206024169922,1.5647010803222656,1,23.11564826965332,19.32471466064453,3.790933609008789,1
random_003,23,27,"34.375,35.000,0.938","11.875,16.875,0.938",22.52303695678711,22.620121002197266,0.09708404541015625,1,26.740781784057617,26.949861526489258,0.20907974243164062,1
random_003,23,28,"34.375,35.000,0.938","15.000,26.875,2.188",11.392593383789062,11.909530639648438,0.516937255859375,1,17.770217895507812,20.025436401367188,2.255218505859375,1
random_003,23,29,"34.375,35.000,0.938","6.250,3.750,0.312",15.17383098602295,21.747119903564453,6.573288917541504,1,23.944852828979492,21.182180404663086,2.7626724243164062,1
random_003,24,25,"29.375,10.000,0.312","34.375,16.875,2.188",14.626782417297363,14.766167640686035,0.13938522338867188,1,19.711740493774414,19.96328353881836,0.2515430450439453,1
random_003,24,26,"29.375,10.000,0.312","10.625,20.625,0.938",14.735397338867188,16.474027633666992,1.7386302947998047,1,27.548234939575195,26.762065887451172,0.7861690521240234,1
random_003,24,27,"29.375,10.000,0.312","11.875,16.875,0.938",16.416276931762695,15.97603988647461,0.44023704528808594,1,28.46360969543457,30.01036262512207,1.5467529296875,1
random_003,24,28,"29.375,10.000,0.312","15.000,26.875,2.188",13.432450294494629,11.41927719116211,2.0131731033325195,1,25.655231475830078,24.752256393432617,0.9029750823974609,1
random_003,24,29,"29.375,10.000,0.312","6.250,3.750,0.312",16.141511917114258,19.227283477783203,3.0857715606689453,1,22.50815200805664,18.0701904296875,4.437961578369141,1
random_003,25,26,"34.375,16.875,2.188","10.625,20.625,0.938",13.487638473510742,19.1716251373291,5.683986663818359,1,26.35614013671875,39.28580093383789,12.92966079711914,1
random_003,25,27,"34.375,16.875,2.188","11.875,16.875,0.938",12.690474510192871,18.360326766967773,5.669852256774902,1,20.946022033691406,25.406932830810547,4.460910797119141,1
random_003,25,28,"34.375,16.875,2.188","15.000,26.875,2.188",25.924123764038086,24.603759765625,1.320363998413086,1,39.99557113647461,34.39413833618164,5.601432800292969,1
random_003,25,29,"34.375,16.875,2.188","6.250,3.750,0.312",18.370466232299805,19.668888092041016,1.298421859741211,1,24.217905044555664,18.173147201538086,6.044757843017578,1
random_003,26,27,"10.625,20.625,0.938","11.875,16.875,0.938",6.322233200073242,6.36752986907959,0.045296669006347656,1,9.308895111083984,11.04134750366211,1.732452392578125,1
random_003,26,28,"10.625,20.625,0.938","15.000,26.875,2.188",11.702921867370605,10.466508865356445,1.2364130020141602,1,17.379257202148438,18.6676025390625,1.2883453369140625,1
random_003,26,29,"10.625,20.625,0.938","6.250,3.750,0.312",16.44304656982422,20.834991455078125,4.391944885253906,1,26.661087036132812,28.218730926513672,1.5576438903808594,1
random_003,27,28,"11.875,16.875,0.938","15.000,26.875,2.188",11.963902473449707,11.002840995788574,0.9610614776611328,1,16.012958526611328,16.463823318481445,0.4508647918701172,1
random_003,27,29,"11.875,16.875,0.938","6.250,3.750,0.312",15.38005542755127,20.745893478393555,5.365838050842285,1,29.215940475463867,39.22102737426758,10.005086898803711,1
random_003,28,29,"15.000,26.875,2.188","6.250,3.750,0.312",13.03215503692627,19.086719512939453,6.054564476013184,1,33.82918930053711,24.61805534362793,9.21113395690918,1
random_004,0,1,"3.125,23.125,0.938","27.500,32.500,1.562",16.091339111328125,21.09217643737793,5.000837326049805,1,24.474573135375977,23.897125244140625,0.5774478912353516,1
random_004,0,2,"3.125,23.125,0.938","17.500,28.750,1.562",15.333900451660156,14.167863845825195,1.166036605834961,1,27.87605857849121,29.962398529052734,2.0863399505615234,1
random_004,0,3,"3.125,23.125,0.938","31.250,9.375,0.312",16.503293991088867,16.943513870239258,0.4402198791503906,1,24.81169319152832,22.26777458190918,2.5439186096191406,1
random_004,0,4,"3.125,23.125,0.938","7.500,30.625,0.312",12.850383758544922,14.868969917297363,2.0185861587524414,1,23.581079483032227,22.217050552368164,1.3640289306640625,1
random_004,0,5,"3.125,23.125,0.938","35.625,10.000,2.188",18.486549377441406,20.194536209106445,1.707986831665039,1,27.55719566345215,25.12246322631836,2.434732437133789,1
random_004,0,6,"3.125,23.125,0.938","8.125,24.375,1.562",7.352123260498047,8.332386016845703,0.9802627563476562,1,12.261101722717285,12.876812934875488,0.6157112121582031,1
random_004,0,7,"3.125,23.125,0.938","25.625,35.000,0.938",16.08774757385254,21.680063247680664,5.592315673828125,1,24.43857765197754,22.628604888916016,1.8099727630615234,1
random_004,0,8,"3.125,23.125,0.938","37.500,21.250,0.938",15.639572143554688,15.577227592468262,0.06234455108642578,1,26.029022216796875,23.46808433532715,2.5609378814697266,1
random_004,0,9,"3.125,23.125,0.938","26.875,1.250,1.562",16.475378036499023,20.51336669921875,4.037988662719727,1,17.76133918762207,17.673376083374023,0.08796310424804688,1
random_004,0,10,"3.125,23.125,0.938","23.125,11.250,1.562",22.251243591308594,20.98695182800293,1.264291763305664,1,34.23678207397461,38.365966796875,4.129184722900391,1
random_004,0,11,"3.125,23.125,0.938","15.000,10.625,0.938",17.315025329589844,14.305765151977539,3.0092601776123047,1,22.641206741333008,26.05070686340332,3.4095001220703125,1
random_004,0,12,"3.125,23.125,0.938","25.000,31.250,0.938",18.353652954101562,20.919614791870117,2.5659618377685547,1,29.96759033203125,30.181106567382812,0.2135162353515625,1
random_004,0,13,"3.125,23.125,0.938","22.500,20.625,0.312",20.40883445739746,12.177525520324707,8.231308937072754,1,24.657255172729492,24.964736938476562,0.3074817657470703,1
random_004,0,14,"3.125,23.125,0.938","34.375,21.875,1.562",16.399166107177734,16.62955093383789,0.23038482666015625,1,22.298593521118164,20.936542510986328,1.362051010131836,1
random_004,0,15,"3.125,23.125,0.938","4.375,32.500,2.188",10.762709617614746,12.851247787475586,2.08853816986084,1,19.839170455932617,17.432903289794922,2.4062671661376953,1
random_004,0,16,"3.125,23.125,0.938","26.875,31.875,0.312",17.310081481933594,22.459171295166016,5.149089813232422,1,22.585966110229492,24.085918426513672,1.4999523162841797,1
random_004,0,17,"3.125,23.125,0.938","31.875,36.875,0.938",18.351791381835938,18.263715744018555,0.08807563781738281,1,33.77594757080078,32.52742004394531,1.2485275268554688,1
random_004,0,18,"3.125,23.125,0.938","16.875,3.750,2.188",20.165603637695312,21.18107795715332,1.0154743194580078,1,25.675193786621094,26.01568031311035,0.3404865264892578,1
random_004,0,19,"3.125,23.125,0.938","18.125,27.500,0.938",16.928752899169922,15.996729850769043,0.9320230484008789,1,31.83076286315918,32.5648307800293,0.7340679168701172,1
random_004,0,20,"3.125,23.125,0.938","3.750,37.500,0.938",12.267047882080078,14.902946472167969,2.6358985900878906,1,25.526493072509766,25.139190673828125,0.3873023986816406,1
random_004,0,21,"3.125,23.125,0.938","24.375,6.875,1.562",18.415786743164062,17.608366012573242,0.8074207305908203,1,32.1126594543457,28.141584396362305,3.9710750579833984,1
random_004,0,22,"3.125,23.125,0.938","22.500,3.750,1.562",18.456951141357422,21.229267120361328,2.7723159790039062,1,27.27419090270996,26.94112205505371,0.33306884765625,1
random_004,0,23,"3.125,23.125,0.938","25.625,3.750,0.938",17.134586334228516,19.951383590698242,2.8167972564697266,1,19.67098045349121,17.26478385925293,2.4061965942382812,1
random_004,0,24,"3.125,23.125,0.938","35.625,28.750,0.312",17.584579467773438,19.947195053100586,2.3626155853271484,1,17.671066284179688,21.276256561279297,3.6051902770996094,1
random_004,0,25,"3.125,23.125,0.938","13.125,23.750,0.312",11.348628997802734,10.638958930969238,0.7096700668334961,1,22.9392032623291,21.757230758666992,1.1819725036621094,1
random_004,0,26,"3.125,23.125,0.938","1.250,1.250,0.312",17.030366897583008,18.578554153442383,1.548187255859375,1,30.374954223632812,25.82175636291504,4.553197860717773,1
random_004,0,27,"3.125,23.125,0.938","36.250,25.000,0.312",15.925480842590332,18.317943572998047,2.392462730407715,1,25.482397079467773,25.57460594177246,0.0922088623046875,1
random_004,0,28,"3.125,23.125,0.938","25.000,2.500,2.188",16.63345718383789,21.19530487060547,4.561847686767578,1,20.743438720703125,24.264942169189453,3.521503448486328,1
random_004,0,29,"3.125,23.125,0.938","4.375,9.375,0.938",14.35189437866211,11.222860336303711,3.1290340423583984,1,16.999286651611328,16.002792358398438,0.9964942932128906,1
random_004,1,2,"27.500,32.500,1.562","17.500,28.750,1.562",12.090094566345215,9.892669677734375,2.19742488861084,1,17.058643341064453,19.25985336303711,2.2012100219726562,1
random_004,1,3,"27.500,32.500,1.562","31.250,9.375,0.312",19.518938064575195,12.310476303100586,7.208461761474609,1,24.876760482788086,24.675086975097656,0.2016735076904297,1
random_004,1,4,"27.500,32.500,1.562","7.500,30.625,0.312",13.926860809326172,13.117155075073242,0.8097057342529297,1,19.71012306213379,19.942598342895508,0.23247528076171875,1
random_004,1,5,"27.500,32.500,1.562","35.625,10.000,2.188",20.556743621826172,12.863896369934082,7.69284725189209,1,25.00722312927246,26.641443252563477,1.6342201232910156,1
random_004,1,6,"27.500,32.500,1.562","8.125,24.375,1.562",24.390483856201172,19.671302795410156,4.719181060791016,1,28.292396545410156,41.272544860839844,12.980148315429688,1
random_004,1,7,"27.500,32.500,1.562","25.625,35.000,0.938",4.821572303771973,5.16807746887207,0.34650516510009766,1,7.797756671905518,7.871719837188721,0.07396316528320312,1
random_004,1,8,"27.500,32.500,1.562","37.500,21.250,0.938",14.850221633911133,12.40963363647461,2.4405879974365234,1,22.843505859375,24.65452003479004,1.811014175415039,1
random_004,1,9,"27.500,32.500,1.562","26.875,1.250,1.562",12.771140098571777,9.313013076782227,3.458127021789551,1,13.04029369354248,13.15175724029541,0.11146354675292969,1
random_004,1,10,"27.500,32.500,1.562","23.125,11.250,1.562",10.132863998413086,9.695621490478516,0.4372425079345703,1,19.191682815551758,22.897430419921875,3.705747604370117,1
random_004,1,11,"27.500,32.500,1.562","15.000,10.625,0.938",23.915992736816406,18.05858039855957,5.857412338256836,1,39.41278076171875,39.2131233215332,0.19965744018554688,1
random_004,1,12,"27.500,32.500,1.562","25.000,31.250,0.938",2.9372634887695312,4.183696746826172,1.2464332580566406,1,7.002437591552734,6.855003833770752,0.14743375778198242,1
random_004,1,13,"27.500,32.500,1.562","22.500,20.625,0.312",10.436193466186523,9.757589340209961,0.6786041259765625,1,17.802677154541016,18.664533615112305,0.8618564605712891,1
random_004,1,14,"27.500,32.500,1.562","34.375,21.875,1.562",16.147356033325195,12.648109436035156,3.499246597290039,1,27.701576232910156,26.62570571899414,1.0758705139160156,1
random_004,1,15,"27.500,32.500,1.562","4.375,32.500,2.188",11.35175609588623,11.8073148727417,0.45555877685546875,1,19.351905822753906,21.415542602539062,2.0636367797851562,1
random_004,1,16,"27.500,32.500,1.562","26.875,31.875,0.312",2.3032941818237305,2.807107925415039,0.5038137435913086,1,3.7190818786621094,3.6179213523864746,0.10116052627563477,1
random_004,1,17,"27.500,32.500,1.562","31.875,36.875,0.938",9.597807884216309,11.155451774597168,1.5576438903808594,1,34.94706344604492,19.21144676208496,15.735616683959961,1
random_004,1,18,"27.500,32.500,1.562","16.875,3.750,2.188",18.768077850341797,16.901874542236328,1.8662033081054688,1,30.89236068725586,32.82223892211914,1.9298782348632812,1
random_004,1,19,"27.500,32.500,1.562","18.125,27.500,0.938",12.588233947753906,11.210330963134766,1.3779029846191406,1,23.48792839050293,23.327138900756836,0.16078948974609375,1
random_004,1,20,"27.500,32.500,1.562","3.750,37.500,0.938",10.82706069946289,11.414676666259766,0.587615966796875,1,20.96576499938965,23.132244110107422,2.1664791107177734,1
random_004,1,21,"27.500,32.500,1.562","24.375,6.875,1.562",9.672100067138672,9.913293838500977,0.2411937713623047,1,17.87120246887207,18.40414047241211,0.5329380035400391,1
random_004,1,22,"27.500,32.500,1.562","22.500,3.750,1.562",16.026565551757812,8.214120864868164,7.812444686889648,1,19.10561180114746,18.828264236450195,0.2773475646972656,1
random_004,1,23,"27.500,32.500,1.562","25.625,3.750,0.938",13.187051773071289,8.669130325317383,4.517921447753906,1,13.504500389099121,16.365869522094727,2.8613691329956055,1
random_004,1,24,"27.500,32.500,1.562","35.625,28.750,0.312",10.497261047363281,10.020902633666992,0.47635841369628906,1,15.265396118164062,14.696240425109863,0.5691556930541992,1
random_004,1,25,"27.500,32.500,1.562","13.125,23.750,0.312",21.08974838256836,19.37471580505371,1.7150325775146484,1,34.432106018066406,38.75457763671875,4.322471618652344,1
random_004,1,26,"27.500,32.500,1.562","1.250,1.250,0.312",17.46836280822754,18.334810256958008,0.8664474487304688,1,30.94648551940918,30.904964447021484,0.04152107238769531,1
random_004,1,27,"27.500,32.500,1.562","36.250,25.000,0.312",12.709619522094727,10.105725288391113,2.6038942337036133,1,17.47603416442871,23.248926162719727,5.772891998291016,1
random_004,1,28,"27.500,32.500,1.562","25.000,2.500,2.188",14.391547203063965,8.390146255493164,6.001400947570801,1,11.203819274902344,13.826851844787598,2.623032569885254,1
random_004,1,29,"27.500,32.500,1.562","4.375,9.375,0.938",23.04187774658203,21.21270751953125,1.8291702270507812,1,28.907577514648438,32.91059494018555,4.003017425537109,1
random_004,2,3,"17.500,28.750,1.562","31.250,9.375,0.312",16.44031524658203,18.253629684448242,1.813314437866211,1,34.840606689453125,32.60588455200195,2.234722137451172,1
random_004,2,4,"17.500,28.750,1.562","7.500,30.625,0.312",10.598285675048828,13.341833114624023,2.7435474395751953,1,22.283967971801758,22.67129898071289,0.3873310089111328,1
random_004,2,5,"17.500,28.750,1.562","35.625,10.000,2.188",21.171741485595703,25.30971908569336,4.137977600097656,1,28.334190368652344,34.010345458984375,5.676155090332031,1
random_004,2,6,"17.500,28.750,1.562","8.125,24.375,1.562",12.693479537963867,13.73513126373291,1.041651725769043,1,25.7484188079834,28.114578247070312,2.366159439086914,1
random_004,2,7,"17.500,28.750,1.562","25.625,35.000,0.938",9.118733406066895,10.653613090515137,1.5348796844482422,1,15.51660442352295,16.782520294189453,1.265915870666504,1
random_004,2,8,"17.500,28.750,1.562","37.500,21.250,0.938",12.61515998840332,17.86153793334961,5.246377944946289,1,22.317790985107422,23.210399627685547,0.892608642578125,1
random_004,2,9,"17.500,28.750,1.562","26.875,1.250,1.562",14.730299949645996,20.39303207397461,5.662732124328613,1,23.483760833740234,21.102476119995117,2.381284713745117,1
random_004,2,10,"17.500,28.750,1.562","23.125,11.250,1.562",16.900102615356445,16.169208526611328,0.7308940887451172,1,30.506376266479492,34.375572204589844,3.8691959381103516,1
random_004,2,11,"17.500,28.750,1.562","15.000,10.625,0.938",16.27155876159668,9.343265533447266,6.928293228149414,1,21.889572143554688,24.291732788085938,2.40216064453125,1
random_004,2,12,"17.500,28.750,1.562","25.000,31.250,0.938",7.622405529022217,10.237602233886719,2.615196704864502,1,19.95346450805664,18.78820037841797,1.1652641296386719,1
random_004,2,13,"17.500,28.750,1.562","22.500,20.625,0.312",10.523113250732422,13.861947059631348,3.338833808898926,1,22.54350471496582,23.354568481445312,0.8110637664794922,1
random_004,2,14,"17.500,28.750,1.562","34.375,21.875,1.562",12.482375144958496,17.700586318969727,5.2182111740112305,1,20.780166625976562,22.503990173339844,1.7238235473632812,1
random_004,2,15,"17.500,28.750,1.562","4.375,32.500,2.188",12.079514503479004,15.536284446716309,3.4567699432373047,1,25.022981643676758,24.508724212646484,0.5142574310302734,1
random_004,2,16,"17.500,28.750,1.562","26.875,31.875,0.312",9.24801254272461,11.84953784942627,2.60152530670166,1,18.335134506225586,18.507877349853516,0.1727428436279297,1
random_004,2,17,"17.500,28.750,1.562","31.875,36.875,0.938",13.239786148071289,12.948987007141113,0.2907991409301758,1,17.167463302612305,15.765036582946777,1.4024267196655273,1
random_004,2,18,"17.500,28.750,1.562","16.875,3.750,2.188",17.38600730895996,12.252620697021484,5.133386611938477,1,19.639999389648438,20.513456344604492,0.8734569549560547,1
random_004,2,19,"17.500,28.750,1.562","18.125,27.500,0.938",1.1715612411499023,3.2857284545898438,2.1141672134399414,1,3.632418155670166,4.002695083618164,0.37027692794799805,1
random_004,2,20,"17.500,28.750,1.562","3.750,37.500,0.938",13.205498695373535,14.36805534362793,1.1625566482543945,1,24.539793014526367,25.88211441040039,1.3423213958740234,1
random_004,2,21,"17.500,28.750,1.562","24.375,6.875,1.562",18.448562622070312,19.539411544799805,1.0908489227294922,1,30.916967391967773,23.570667266845703,7.34630012512207,1
random_004,2,22,"17.500,28.750,1.562","22.500,3.750,1.562",17.03638458251953,15.590322494506836,1.4460620880126953,1,25.460289001464844,21.51740074157715,3.9428882598876953,1
random_004,2,23,"17.500,28.750,1.562","25.625,3.750,0.938",15.635007858276367,19.624998092651367,3.989990234375,1,26.085994720458984,23.989643096923828,2.0963516235351562,1
random_004,2,24,"17.500,28.750,1.562","35.625,28.750,0.312",10.978715896606445,14.287447929382324,3.308732032775879,1,22.547836303710938,19.168004989624023,3.379831314086914,1
random_004,2,25,"17.500,28.750,1.562","13.125,23.750,0.312",10.775899887084961,11.632229804992676,0.8563299179077148,1,21.56267547607422,23.75461769104004,2.1919422149658203,1
random_004,2,26,"17.500,28.750,1.562","1.250,1.250,0.312",15.09192943572998,14.872200965881348,0.2197284698486328,1,27.21247100830078,24.094676971435547,3.1177940368652344,1
random_004,2,27,"17.500,28.750,1.562","36.250,25.000,0.312",15.76099681854248,19.834209442138672,4.073212623596191,1,31.3460750579834,28.413822174072266,2.932252883911133,1
random_004,2,28,"17.500,28.750,1.562","25.000,2.500,2.188",16.00865936279297,18.678762435913086,2.670103073120117,1,25.872800827026367,25.37169647216797,0.5011043548583984,1
random_004,2,29,"17.500,28.750,1.562","4.375,9.375,0.938",18.601444244384766,15.174173355102539,3.4272708892822266,1,28.41595458984375,28.94852066040039,0.5325660705566406,1
random_004,3,4,"31.250,9.375,0.312","7.500,30.625,0.312",22.236909866333008,20.72471046447754,1.5121994018554688,1,34.357975006103516,34.70870590209961,0.35073089599609375,1
random_004,3,5,"31.250,9.375,0.312","35.625,10.000,2.188",6.932928085327148,5.95591926574707,0.9770088195800781,1,9.363043785095215,10.122221946716309,0.7591781616210938,1
random_004,3,6,"31.250,9.375,0.312","8.125,24.375,1.562",18.432416915893555,17.563400268554688,0.8690166473388672,1,31.525453567504883,33.682228088378906,2.1567745208740234,1
random_004,3,7,"31.250,9.375,0.312","25.625,35.000,0.938",11.536890029907227,16.542905807495117,5.006015777587891,1,19.75005340576172,19.44879913330078,0.3012542724609375,1
random_004,3,8,"31.250,9.375,0.312","37.500,21.250,0.938",12.87620735168457,12.212150573730469,0.6640567779541016,1,26.734697341918945,24.317106246948242,2.417591094970703,1
random_004,3,9,"31.250,9.375,0.312","26.875,1.250,1.562",8.627168655395508,12.720603942871094,4.093435287475586,1,16.623668670654297,16.48153305053711,0.1421356201171875,1
random_004,3,10,"31.250,9.375,0.312","23.125,11.250,1.562",8.712459564208984,9.396903038024902,0.684443473815918,1,17.613567352294922,18.576322555541992,0.9627552032470703,1
random_004,3,11,"31.250,9.375,0.312","15.000,10.625,0.938",10.000842094421387,11.118080139160156,1.1172380447387695,1,16.714988708496094,16.041786193847656,0.6732025146484375,1
random_004,3,12,"31.250,9.375,0.312","25.000,31.250,0.938",14.111981391906738,17.994415283203125,3.8824338912963867,1,30.745803833007812,25.77475357055664,4.971050262451172,1
random_004,3,13,"31.250,9.375,0.312","22.500,20.625,0.312",10.421655654907227,10.156179428100586,0.2654762268066406,1,20.201560974121094,17.81119728088379,2.3903636932373047,1
random_004,3,14,"31.250,9.375,0.312","34.375,21.875,1.562",12.772605895996094,12.760513305664062,0.01209259033203125,1,23.63420867919922,26.520816802978516,2.886608123779297,1
random_004,3,15,"31.250,9.375,0.312","4.375,32.500,2.188",17.431865692138672,18.10930824279785,0.6774425506591797,1,25.997325897216797,26.50440788269043,0.5070819854736328,1
random_004,3,16,"31.250,9.375,0.312","26.875,31.875,0.312",11.67719841003418,17.087392807006836,5.410194396972656,1,21.06521987915039,23.031829833984375,1.9666099548339844,1
random_004,3,17,"31.250,9.375,0.312","31.875,36.875,0.938",18.340023040771484,17.235065460205078,1.1049575805664062,1,25.300167083740234,27.81460952758789,2.5144424438476562,1
random_004,3,18,"31.250,9.375,0.312","16.875,3.750,2.188",15.8840970993042,16.03782844543457,0.1537313461303711,1,28.20494270324707,26.906911849975586,1.2980308532714844,1
random_004,3,19,"31.250,9.375,0.312","18.125,27.500,0.938",19.41905975341797,16.189870834350586,3.229188919067383,1,37.44903564453125,37.49913024902344,0.0500946044921875,1
random_004,3,20,"31.250,9.375,0.312","3.750,37.500,0.938",17.76232147216797,18.526479721069336,0.7641582489013672,1,26.94546890258789,20.837791442871094,6.107677459716797,1
random_004,3,21,"31.250,9.375,0.312","24.375,6.875,1.562",8.86528205871582,7.857992172241211,1.0072898864746094,1,13.71038818359375,13.200459480285645,0.5099287033081055,1
random_004,3,22,"31.250,9.375,0.312","22.500,3.750,1.562",12.885719299316406,13.886983871459961,1.0012645721435547,1,22.54159927368164,21.690656661987305,0.8509426116943359,1
random_004,3,23,"31.250,9.375,0.312","25.625,3.750,0.938",9.450479507446289,11.848072052001953,2.397592544555664,1,18.44503402709961,18.507047653198242,0.06201362609863281,1
random_004,3,24,"31.250,9.375,0.312","35.625,28.750,0.312",13.86905288696289,18.6842041015625,4.815151214599609,1,22.067283630371094,22.068504333496094,0.001220703125,1
random_004,3,25,"31.250,9.375,0.312","13.125,23.750,0.312",19.040546417236328,16.206829071044922,2.8337173461914062,1,28.124475479125977,27.254423141479492,0.8700523376464844,1
random_004,3,26,"31.250,9.375,0.312","1.250,1.250,0.312",13.646402359008789,14.866883277893066,1.2204809188842773,1,19.73375129699707,18.814939498901367,0.9188117980957031,1
random_004,3,27,"31.250,9.375,0.312","36.250,25.000,0.312",12.715912818908691,14.073526382446289,1.3576135635375977,1,22.437339782714844,20.404922485351562,2.0324172973632812,1
random_004,3,28,"31.250,9.375,0.312","25.000,2.500,2.188",10.548967361450195,12.659932136535645,2.110964775085449,1,18.83265495300293,18.577917098999023,0.25473785400390625,1
random_004,3,29,"31.250,9.375,0.312","4.375,9.375,0.938",12.922872543334961,11.707019805908203,1.2158527374267578,1,20.96995735168457,18.122882843017578,2.847074508666992,1
random_004,4,5,"7.500,30.625,0.312","35.625,10.000,2.188",21.939067840576172,24.70638084411621,2.767313003540039,1,22.81378173828125,22.91389274597168,0.10011100769042969,1
random_004,4,6,"7.500,30.625,0.312","8.125,24.375,1.562",9.675134658813477,8.938011169433594,0.7371234893798828,1,16.102235794067383,15.158713340759277,0.9435224533081055,1
random_004,4,7,"7.500,30.625,0.312","25.625,35.000,0.938",11.010128021240234,11.824864387512207,0.8147363662719727,1,20.996707916259766,19.974355697631836,1.0223522186279297,1
random_004,4,8,"7.500,30.625,0.312","37.500,21.250,0.938",20.85306167602539,20.502042770385742,0.35101890563964844,1,29.50886344909668,28.070030212402344,1.438833236694336,1
random_004,4,9,"7.500,30.625,0.312","26.875,1.250,1.562",14.691397666931152,19.98107147216797,5.289673805236816,1,27.148988723754883,23.21890640258789,3.930082321166992,1
random_004,4,10,"7.500,30.625,0.312","23.125,11.250,1.562",23.37727928161621,23.569869995117188,0.19259071350097656,1,44.45613098144531,39.61259841918945,4.843532562255859,1
random_004,4,11,"7.500,30.625,0.312","15.000,10.625,0.938",15.33992862701416,10.872429847717285,4.467498779296875,1,20.64149284362793,21.14118766784668,0.49969482421875,1
random_004,4,12,"7.500,30.625,0.312","25.000,31.250,0.938",12.68091869354248,13.38516616821289,0.7042474746704102,1,23.07305908203125,22.275066375732422,0.7979927062988281,1
random_004,4,13,"7.500,30.625,0.312","22.500,20.625,0.312",25.520339965820312,24.113670349121094,1.4066696166992188,1,42.84446716308594,42.830543518066406,0.01392364501953125,1
random_004,4,14,"7.500,30.625,0.312","34.375,21.875,1.562",21.51943588256836,22.257495880126953,0.7380599975585938,1,31.406965255737305,28.38928985595703,3.0176753997802734,1
random_004,4,15,"7.500,30.625,0.312","4.375,32.500,2.188",7.053752899169922,6.202515602111816,0.8512372970581055,1,11.50799560546875,12.92439079284668,1.4163951873779297,1
random_004,4,16,"7.500,30.625,0.312","26.875,31.875,0.312",12.707429885864258,13.723701477050781,1.0162715911865234,1,22.32870101928711,21.09133529663086,1.23736572265625,1
